student ID	Q#	answer	judge1	judge2	final judge
199	5	机器自己学习一些指令处理类似的情况	0	0	0
200	5	研究让计算机模拟人类的学习行为	1	0	0
201	5	机器感知人或物的行为进行学习	1	1	1
202	5	认为训练机器程序学习的认为行为	0	0	0
203	5	让机器有自己学习的能力	2	2	2
204	5	机器通过软件不断学习来提高自身性能	2	2	2
205	5	给机器上课	0	0	0
206	5	不知道	0	0	0
207	5	计算机的逻辑运算优化	0	0	0
208	5	机器通过大量实际案例来优化自设的能力	2	2	2
209	5	机器能够不断的识别认识自己所做的事物	1	0	0
210	5	机器用程序去记忆一些东西，对自身做一些改进	1	0	0
211	5	机器储存行为模式的过程	0	0	0
212	5	计算机通过大量训练达到某种认为设定能力	2	2	2
213	5	利用计算机科学技术让机器获得人类的行为或思想	1	1	1
214	5	通过计算机模拟人类大脑的思考方式	1	0	0
215	5	机器学习是一门多领域交叉学科，涉及数学、计算机等多科，是人工智能的核心，是使计算机具有智能的根本途径。	2	2	2
216	5	使机器自主完成某种任务	1	1	1
217	5	电脑学习训练	1	1	1
218	5	一门多领域交叉的学习	0	0	0
219	5	利用计算机进行分类的算法	1	0	0
220	5	让机器像人一样学习思考	2	1	1
221	5	通过提取数据特征，让计算机学到某些规律	2	2	2
222	5	一种能够通过不断学习而逐渐提高能力的一个系统	2	2	2
223	5	使机器像人类大脑的学习模式来自主学习一些技术	2	2	2
224	5	不知道	0	0	0
225	5	让机器通过训练大道执行某种任务的能力	1	1	1
226	5	不知道	0	0	0
227	5	计算机模拟实现人类行为	1	1	1
228	5	依据经验不断对自己的算法优化的过程	0	0	0
229	5	被训练出来，具有自主学习能力的数学模型	2	2	2
230	5	通过算法给机器赋予学习的能力	2	2	2
231	5	通过程序的自我迭代，获取目标的特征向量	2	2	2
232	5	机器学习是指让机器（如计算机）进行学习	2	2	2
233	5	让机器有一定的学习能力	1	0	0
234	5	是一门多领域交叉学科，涉及概率论、统计学、逼近轮、算法复杂度理论等多门学科，专门研究计算机怎样模拟或实现人类的学习行为	2	2	2
235	5	研究计算机怎样模拟或实现人类的学习行为，以获取新的知识或技能中心组织已有的知识结构使之不断改善自身的性能	2	2	2
236	5	是机器学习处理复杂问题的过程	1	1	1
237	5	神经网络，模拟人的行为	1	1	1
238	5	训练机器的过程	1	1	1
239	5	机器学习	0	0	0
240	5	通过输入数据对算法中的函数参数的优化过程	1	1	1
241	5	可能是在人们的操作下控制下，通过某种算法让机器更智能	0	0	0
242	5	使机器可以自我改善、调节	2	1	1
243	5	引导机器训练、使其具有自主学习能力	2	2	2
244	5	机器认识问题的过程	1	0	0
245	5	就是大数据添加	0	0	0
246	5	机器模仿人类学习的行为，从而可以自发去学习某些东西	1	1	1
247	5	用数据训练模型	2	2	1
248	5	*	0	0	0
249	5	大量的数学计算，用户只要会用就行，这是行内人需要掌握和研究的	0	0	0
250	5	电脑自我学习的程序	2	2	2
251	5	计算机通过处理大量信息完成的自我提高	2	2	2
252	5	机器模拟人类学习	2	1	1
253	5	*	0	0	0
254	5	机器模拟人 认知世界	1	0	0
255	5	机器自己通过数据收集整理总结一般规律。	1	1	1
256	5	通过算法模拟人类的思维	1	0	0
257	5	就是对程序进行优化使计算机有一定的学习能力	2	2	2
258	5	机器模拟人类学习方式进行学习的方式	1	1	1
259	5	即机器从人类这儿获取知识以便完成任务。	0	0	0
260	5	通过从数据里提取规则或模式来把数据转换成信息。	1	1	1
261	5	机器可以自主学习	2	2	2
262	5	机器对某现象做出判断并改变之后的行动。	1	1	1
263	5	计算机学习人的动作思维达到智能的目的。	1	1	1
264	5	机器学习了解掌握新事物的行为	0	0	0
265	5	机器在已有经验基础上创造新的经验认识	2	2	2
266	5	研究计算机怎么模拟或实现人类活动的一种领域	1	1	1
267	5	给机器输入程序的过程	0	0	0
268	5	使计算机执行某些功能的语言	0	0	0
269	5	机器在运转过程中自主完善改进的过程。	2	2	2
270	5	机器掌握原先不属于机器的内容	1	1	1
271	5	使计算机实现某种操作的语言	0	0	0
272	5	机器通过算法收集信息并改进自己的算法	2	2	2
273	5	用机器模拟人的学习的一门学科	1	1	1
274	5	是指计算机通过对数据的计算总结，反复练习和学习的过程。	2	2	2
275	5	是指计算机通过对数据的计算总结，反复练习和学习的过程。	2	2	2
276	5	通过大数据，模仿人类	1	1	1
277	5	用计算机研究算法的过程。	1	1	1
278	5	让计算机具有人类的学习行为。	0	0	0
279	5	机器自主学习	2	2	2
280	5	通过分析数据等信息技术，机器的启发式行为	1	1	1
281	5	研究计算机如何模拟人类语言与行为的一门专业。	0	0	0
282	5	由机器进行的自主学习	2	2	2
283	5	通过模拟,重复来积累一些数据	0	1	1
284	5	计算机模拟人类的学习思维获取新技能	1	0	0
285	5	让机器学习人的思想，能力	0	0	0
286	5	器学习就是学习如何用计算机模拟人类行为的过程。	1	1	1
287	5	机器学习模仿人类的技能	1	1	1
288	5	数据分析存储对照程序	0	0	0
289	5	机器进行启发式方案的思考来实现创新	0	0	0
290	5	只含0和1的二进制语言就是机器语言。	0	0	0
291	5	机器通过人工代码进行的操作	0	0	0
292	5	机器通过人工代码进行的操作	0	0	0
293	5	机器地重复学习	0	0	0
294	5	编程让机器不断做一件事，并从中不断改进。	0	1	1
295	5	让机器实现人的学习行为，自主提升机器性能	2	2	2
296	5	机器通过不断改造而拥有特定的功能。	2	2	2
297	5	机器学习长期后形成习惯	1	1	1
298	5	机器通过一些程序进行运作的过程	1	1	1
299	5	机器通过逻辑程序遇到情况并积累解决方法。	0	0	0
300	5	机器通过逻辑程序反复运算从而认知世界	0	0	0
301	5	人通过给机器一些程序等方式的指令来让机器有目的的运转。	1	1	1
302	5	机器通过逻辑程序重复认知世界。	0	0	0
303	5	机器通过学习人类的行为来获得技能	1	0	0
304	5	机器通过程序等实现解决问题的能力	1	1	1
305	5	机器学习人类的行为为人类造福	1	0	0
306	5	研究计算机如何实现人类学习的行为的功能。	1	1	1
307	5	机器拥有了自我改善工作效果的能力	2	2	2
308	5	机器进行升级，改造的方式。	2	2	1
309	5	模拟机器怎样学习人类的一些功能	1	0	0
310	5	指并不理解所学材料的含义，而仅对其死记硬背。	0	0	0
311	5	机器通过学习人类的行为来获得技能	2	2	2
312	5	计算机模拟人类学习行为以获得新技能	2	2	2
313	5	机器不断的运行程序来收集数据。	1	1	1
314	5	一门多领域的交叉学科	1	1	1
315	5	计算机对人类智能的学习和模拟	2	2	2
316	5	机器经过对数据的对比，处理类似的问题	1	1	1
317	5	程序根据实际不断进行自我完善的过程。	2	2	2
318	5	计算机通过算法分析进行学习	1	1	1
319	5	通过一定的算法，让机器自动的读取一些数据内容，使得全部储存在机器内存中。	1	1	1
320	5	机器在使用过程中不断的适应各种方式，环境等。	1	0	0
321	5	机器通过经验自动改进计算机算法。	1	1	1
322	5	机器对事务进行学习。	1	0	0
323	5	是实现人工智能应用的有效途径。	1	1	1
324	5	机器在人为的控制下自己学习。	1	0	0
325	5	通过一定流程和指令，机械化运行的学习	0	0	0
326	5	机器像人类一样自主学习	2	1	1
327	5	是使计算机本身有获得和完善知识的能力	2	2	2
328	5	通过程序实现的使机器更加灵活的学习	1	1	1
329	5	机器通过一定的算法来理解自然语言	1	0	0
330	5	机器如何模拟人类学习的过程。	1	1	1
331	5	机器像人一样进行自己训练，学习新的技巧	2	2	2
332	5	机器通过对某种事物的接触改变内部程序	0	0	0
333	5	机器对数据通用规则的掌握过程	0	0	0
334	5	机器把自然语言翻译成机器语言后将数据保存。	0	0	0
335	5	机器学习就是学习机械的有关知识，了解机械构造，操作等。	0	0	0
336	5	计算机模仿人类的学习的方式的学科	1	1	1
337	5	机器在实现功能中不断自我完善的过程	2	2	2
338	5	机器通过积累经验知识能够解决问题。	1	1	1
339	5	机器学习是一门人工智能的科学	1	1	1
340	5	让机器学习人的能力	1	1	1
341	5	机器通过训练得到某项能力	2	2	2
342	5	通过机器模拟人类学习行为的技术	2	2	2
343	5	机器向人学习	0	0	0
344	5	机器通过不断执行代码而具有某种技能的过程	1	1	1
345	5	用机器进行模拟人类学习行为	1	0	0
346	5	人类将一些程序输入到机器中使得机器像人类一样进行学习	2	2	2
347	5	研究计算机如何模拟或实现人类的学习行为。	0	1	1
348	5	通过一些程序达到与人类学习相同的功能	1	1	1
349	5	机器通过对外物的感知从而自主学习。	1	1	1
350	5	利用计算机技术模拟人类的各种行为。	1	1	1
351	5	通过多学科交会使计算机自主学习	1	1	1
352	5	计算机通过神经网络运算而调整参数的过程	1	1	1
353	5	机器如何模拟人类学习的过程。	0	1	1
354	5	计算机获取新知识或技能的行为。	1	1	1
355	5	机器将某些动作语言等记忆下来的过程	0	0	0
356	5	专门研究计算机怎样模拟或实现人类的学习行为的学科。	1	1	1
357	5	是实现人工智能应用的有效途径。	0	0	0
358	5	是一门多领域交叉学科，涉及概率论、统计学、逼近论、凸分析、算法复杂度理论等多门学科。	1	1	1
359	5	是一门多领域交叉学科，涉及概率论等多门学科	1	1	1
360	5	机器进行升级，改造的方式。	2	1	1
